date,platform,title,company,location,link,status
2026-01-29 19:32:00,LinkedIn,"Analista Administrativo - SAP - CAPEX | Zona Sul
Analista Administrativo - SAP - CAPEX | Zona Sul with verification",The Adecco Group,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356557732/?eBP=CwEAAAGcC9cd1B4xjD-Lm44BNHgwprL8bMNO3Kw54-AOfNEvHi96p1TmPmY9AblUKhuZgm0yd11D7R1-I-GhKdYH5wnqJie4PNWmRkeR2idJQLUM704D0BUmssXTmd4cMYX-LPUfG4cpaaTwzkvsqMUXn2OS5SMyS4rIY17EqFCOZSIDu7T-DI6Sesk2SyHG8QmcSxvBcJfIJd9aSnIhAYWko2Q6AMRpEpQ_9s_5uW4CGf4GWqRrxsrRPxG44TFl0XztJs0Cq-XuXAZ8lsn9WNNFm4QNksZQbnuEac-i88rRUYKck5oOMrwsGr3AAoIWulCad2rOGA7vQzAPFf7fjp0whlyO-Xgg34HRmFJOtlRhs-3O5mmOFEbybP9hiOufvlrvfnqiGMcwcosbJ-Kdnn5KGQn-3b1JT1QI8i8JNOOFrLADVk0PJm8sAPI-S4y7Q5_ledpRk32ZL3fntA1h31o5Hp1l_qEiQpH18HCgFIhJvcSGev0XzmQdKm9Oybuf4K3w1AezVoUaaQfjoG9z0XpDynztv3j4xGeB3g&refId=6fMWoIOss%2BbRbaO4jiYDYw%3D%3D&trackingId=X6KydqRxW7oBT3IBU%2BL4xw%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:32:40,LinkedIn,"Estágio em Logística/Compras
Estágio em Logística/Compras with verification",Espro,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356567561/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=6fMWoIOss%2BbRbaO4jiYDYw%3D%3D&trackingId=aDQPDQqNpKMvc0Z59PD%2B%2Fg%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:46:01,LinkedIn,"Estagiário de Planejamento e Controle| FP&A
Estagiário de Planejamento e Controle| FP&A with verification",SYN,"São Paulo, São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/view/4356427781/?eBP=CwEAAAGcC-6U609uh3cPDAv3HKsD4ks0h9PdeIa-qtJxB3eVZSvgwu3o8FR9Af87-S4xDR62ewZzvNSyN4xLBN1Gq2sxrMmU112PMZ-14hAjiflIYrJ9fDKbsCju3Y2TQXyKTlxWgUxgQB3rXOWjyFqeMyc3G2dlkMxpDHEX0c1IuhOh9-75UjSdYpqH9qxWdY564dNZEa_Oc6RLLOl8bXwIB7LvE7vlJYG44ScLfYpqHRqRTdXi1IdhuLO4L2TsA_-eWJsD5TbP2GlwpHe7VTnzlYxe-NZd-wI_m2VLcOpgskj0cHohbzRTzDfr5mt7h-fkFihZLZ6EMqE2gwDnBx4vM1dlHqGpPKLgCDiRwRfc3Y7orbTxBcI2B8B5FWx9o3slMeBl4cd7Hcf55Kj6O_bN5lPJSg6uOLCyTSZJnrx8iEwt-Q3G4snQUgUdDax44zHuyT9LQnIuv3wUdB0vm7nIjiYzX_taR4bcj6djwpDPwdc80mmw9omsM39dJb2ezl6EMhDapUsgNPN-JmU6Hqs3BlBLoE9KcLbc5cvP&refId=%2BkgCw5BhRgiZUf8kMg1EyA%3D%3D&trackingId=HiwlJzTjM3sVxNucCONyMg%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:46:29,LinkedIn,"Estagiário
Estagiário with verification",J&T Express Brasil,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4346607044/?eBP=CwEAAAGcC-6U63JSKitu2KAgvo_DBKPEKP_hw2dmdwOdCV_nZax0Th6tjCSuFYW_DGIWVXdVg4Pr78vroNxmBSaebidPI3KCZICTw3E478z7rYRW5RGZHZ1WuCk_WWoWeNMjM2axYm7Tm8D-piw2rQ_Bf7Hi80lP8oddqE0F7N4h8XERFanu2OqVjJF2a0Qd8pL9995A8kKCAJELTaZVVGWSDr-WQj2GkyRkWegEz-qI42ZcYl79eFTJOHZCX2sytmwL7HesAXYPSjcbLpOk77z4JpmdyfzQ8yCJDcK_wB-_Xa6OABKuwuoxamYymafXnbOtFOhkfmqJAiq5F2hmmYpLiQhGHJrd7X9EoSJG6zYA-X9dbjFMF6AtpNjEKRf45BQ3SM3qPxbWL1vOmIJC5Bt0qSZPh2307lWM8emmIxZAOiv5NzLLWlOGNtAe6OZu8oZYaaScVEROE-zArXK6Hxos5GonakmFZPFOh3IHawN2HGVjWzJGpbO2Wr8B0SqCVOnheBJyknlJC-sHBg0h3kjCU2FPgYaYpQsm_D9fED5a6Q&refId=%2BkgCw5BhRgiZUf8kMg1EyA%3D%3D&trackingId=Zej3l3263l5FHUGxIwklAg%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:47:06,LinkedIn,"Assistente administrativo financeiro
Assistente administrativo financeiro",Lethicia Bronstein Brand,São Paulo e Região (Presencial),https://www.linkedin.com/jobs/view/4356637741/?eBP=CwEAAAGcC-6U69CQ9aQ26ER3JOyAVDU8XgYT6AFLSSyMRcJ-wSQaYabyUyBuYWWwVnYRTfsehZHjD50TfgRBkdEsDcsm0xCr9ID-i04PW1IjYCjwgkUxrTtanJJs1iiyy_KxHiLr0plNhGDirXFnGp31nM_JSjX9GzjZ9ne5o2b-nwauBTmSRX20IbCceRzRWxzq4E85cpf3qBYwtbSJclfGePNxfdDpGACtl4f23EzRsg0GgG-jquGznbCxS4kJRid6NPu09RytzrPoGyAKnkSuFOAaae5KKawgG-szFLOwVjDvdjDMLDf_QvL-wmPHCyaDuluIL036F8mNTd5MP5h9PXO329i9WLmq2EJNCSaKgLe6FnhByNHP9YLy4HXgxDhyrANu-mJKtQJ23ByK8t5CV_ebxxAC-3xM2kExUvJOUCMgYse28N5Qo5FkwJAIPZeBZ42eikZk72RpHewsCaFXavNx60FkE7R8wAtpyAjfFFKWLrLWLRPGEq9Nu__Btb1OxAU6zgVTrKFVDOay4gLjPZLACHwttGXHqpaDtyISWMmml3EQOmFSloUg5CBWKgkM_yVilr9EvTg2CiQ&refId=%2BkgCw5BhRgiZUf8kMg1EyA%3D%3D&trackingId=J0o0EL24PQjfl%2FAoK6Ue3A%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:47:42,LinkedIn,"Estágio em Logística/Compras
Estágio em Logística/Compras with verification",Espro,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356567561/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=%2BkgCw5BhRgiZUf8kMg1EyA%3D%3D&trackingId=4fDKbGDiiE9Zy%2Bf%2FwBLTTg%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:52:08,LinkedIn,"Estagiário
Estagiário with verification",J&T Express Brasil,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4346607044/?eBP=CwEAAAGcC_MHOgYyYiW7udGuyiBoJMp1ZPPqE1gllrxu94rJV7gTpUDj8gVvFHvwngEuQjzPvMDSwWPJdHWVihqxroo9cLOR-VO6bjfKHUrclh6p2JFrF3rFBPaiWz9f_AguNj4MyHsMj--B5dH5IWIjNSqbNzbTWklTOdcNa85wfgOw4fC8jvHNtNaf8FLnDY0aOWOQ8ltCx28o2izn_4JA_y9EDKk2MXPxz8GM993eZibhtdV56OPSn7QyMGKF8YoTIpc4gvJEzjgnICAhu7lv_f1906ydtaAkRcsH31nBfmxOA0pwwk7eiQdRY1RusMkD6ElBjH-tq4Rd0IpOP7tyOvKpdiq9GHx5w0gIVTGH5EmIB9Vy_19IExKHJnER1aLS5C58XRZCGhTUaD_z_2kRnpWGZdLRQn2eH3iV6IQm0yjSY38hYXK4y3Nw0cQKaU5s1d9TrnSChoQUuuB-_WcPZina8fKQqTarCGk3PhKlGV2pjk3ZPakxnxYMLTfDaVqSY5p7AL2lPG434v6plVozjg8Rn_yO0fSwX-6M48WGPg&refId=Faob13VeRY1ho%2BbjhR4nXg%3D%3D&trackingId=lb4%2FdV6NiZzgbF7I7sARmA%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:52:32,LinkedIn,"Assistente administrativo financeiro
Assistente administrativo financeiro",Lethicia Bronstein Brand,São Paulo e Região (Presencial),https://www.linkedin.com/jobs/view/4356637741/?eBP=CwEAAAGcC_MHOhM-OnScvVAPy097kEnlES7i_mbEIlLZqBO1xCRjrijrgvpoVxjdJuRP7dwxRDHW4iO4xkzITupXJoI8Lb_XOeoYBBlP0TY56bAvJH2q0T0MOgD8Bbzas4e29WZr4eo9lx1d1cyJh6OWVlYU4_CItFfMpFywWZkUDWzpTLQibjVEdoiTdigQ8ZL4VLk9YrOskg-xG5FBV7TlUZS2Itg2L42rKP3jO2ktp0ds3y0JPfgaID3Rns9ZhldunewrLu27AuiDiN7ijMvtIevWguU9WP_M1VojaGc_kbQWGR2t0-kzzWI8DsagU0qULyaMgP_TMqhdf1k2ROuOfIZ1_UBTYZ09wKPUbhAkFvHnS6_TDcP6MSyIB9E396aT6GJbySyylCEl6IGEEGAQJs5ixn9Ur_Lk2pe6djEAngADdM6sjKf64XQGl8QJDHCV71JcQmqYFFi7RV0tWF2VkaZ6WGdfGZ2JfuczDhgcPtlI1gnt06qTS2d8Iaio4-p6wx3_L3sCTJZQckPom98VSzJDkvNKHLNGhrrwsSWZlLYpCYw7sugSZr5OxGjo4_WeC1ujhJBXp59o7NE&refId=Faob13VeRY1ho%2BbjhR4nXg%3D%3D&trackingId=1wA6SdWvqVgUpDMS17BHeg%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:53:04,LinkedIn,"Estágio em Logística/Compras
Estágio em Logística/Compras with verification",Espro,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356567561/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Faob13VeRY1ho%2BbjhR4nXg%3D%3D&trackingId=pZHkmdldcz6Sc6SRPqhySQ%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:53:27,LinkedIn,"Assistente Operacional
Assistente Operacional with verification",Veedha,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4366855525/?eBP=BUDGET_EXHAUSTED_JOB&refId=Faob13VeRY1ho%2BbjhR4nXg%3D%3D&trackingId=zWY5EEDbcs3wr6AtFQ9WOA%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:54:09,LinkedIn,"Assistente administrativo financeiro
Assistente administrativo financeiro",Lethicia Bronstein Brand,São Paulo e Região (Presencial),https://www.linkedin.com/jobs/view/4356637741/?eBP=CwEAAAGcC_Z4vEpozOWwfK_xSOL2RLeyaOPHrpM8E_hYLB519Um1DQ0-1ZPs7G9FFn4QHPD3fBhLJ44F6Q_HM4mEy1RAnNPida29zbRLNKMajlKB-xtT44X9H79Sw2A8C56rNtS0wZsKCFpZH2SBXFsKtnOCtDwIF2ggNwnYL3ZBF4uJxngNH2oTRWeJJ6HgLqyQoStdgFfNvGF-h_b_YRuuQ7CMFG6L786_cot9NKX1gFxbgF9VObVcerPuHPgw3aNelg9JAy_DR9yWHZS2BpfmMv9XUqI3U42JT3wDM73wj-wp_bqzb1Mx7TD8OLEIfPJwDUBwKb24TySXrywDL8vpmPKKO5rA-sDPbzI7Bl0y7oDWIELeqeWVx3yCCbvUlq5AYKlOto5-bLmuj6EjdpwtV3lzkzzC_72LdJlGRIItOqG_5qJv4ShtdJz2eaQaOhz3UP0TZ6ffrS0kOF-kFLiDZteqxJDBQU3n81Kezxho-Obw1YFz8SyLFsI-2HpI-MFrDRPj9j9PaL9z4mY2RHiflMld2G38APN6M_4kg-wKjMju4Seo0losbRA5UeIQGE9gvt6BOhxsjHd_g0ey&refId=zoK4soH92%2Ff6xX5m8n6Wjw%3D%3D&trackingId=b6ejQR%2F9jih6JNwodaQIMg%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:54:50,LinkedIn,"Assistente Operacional
Assistente Operacional with verification",Veedha,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4366855525/?eBP=BUDGET_EXHAUSTED_JOB&refId=zoK4soH92%2Ff6xX5m8n6Wjw%3D%3D&trackingId=3ZtJdYl93%2BXWR7aUB2KRlA%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:55:26,LinkedIn,"Estagiário
Estagiário with verification",J&T Express Brasil,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4346607044/?eBP=CwEAAAGcC_Z4vFpEUf0tNCxo7pwRCeJLQKIQjprH7X2O5I4O2cc3nvQXTcHav91CrtgGk2GW6hJQWWLB4HqT9p0SONDhR0_V1AIdKGF0IvJfQL_K2OtD5Xog9VHDWXl9qpS3ZuXXo-u8pkOFWG7bXpxdLoPYhE-3kQ4r4zY03f4rmUej4V--HuAGfL_4H7bwzuBnvFJObLfUPAgI9DOS66XhJ0YBGxAHgCMxtV1DjeyG6MMxcGyo4BhBrAWp0YyqTob3WR1e2CFeDvaQ4RoVUNFhxus_ryXKEEVkct9AJN2rONWMc_FN631jr54YncjQoAp8m3jcs84XFxBcFdxUbTe-PgwmjQhCdbfaBc8yruVKYkpIAnoi5QxWX5Be4DJ6MkgC6Yy7_3rtBvwMj8eSonw997VtSd8CpmXmt8AkRpbH8c7PdV85aPCyZZlVNWx_bC10v-WPlplo5bcI-B5YWv_qr00CN84HH7GywVMYCgukyPwqezfABqqdt1k7buBA3L6PfR--imwVYU6L-hTsrOQqJzDs-Q7BhgebnscdkO2xfWSE&refId=zoK4soH92%2Ff6xX5m8n6Wjw%3D%3D&trackingId=IZ9hpeh02UY%2F%2BQyVvmXOaQ%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:55:51,LinkedIn,"Assistente Executiva
Assistente Executiva with verification",Mitsui Sumitomo Seguros,São Paulo e Região (Híbrido),https://www.linkedin.com/jobs/view/4356515530/?eBP=BUDGET_EXHAUSTED_JOB&refId=zoK4soH92%2Ff6xX5m8n6Wjw%3D%3D&trackingId=m8nqvRyl7oEWnLo4c9tiCA%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:56:57,LinkedIn,"Assistente Administrativo PCD
Assistente Administrativo PCD with verification",WSA – Wonderful Sound for All,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4367304051/?eBP=BUDGET_EXHAUSTED_JOB&refId=zoK4soH92%2Ff6xX5m8n6Wjw%3D%3D&trackingId=kHHRHatzSM%2BzuN%2Bysay0Eg%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 19:57:24,LinkedIn,"ASSISTENTE ADMINISTRATIVO - PCD
ASSISTENTE ADMINISTRATIVO - PCD with verification",CAST,"São Paulo, São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/view/4367323272/?eBP=BUDGET_EXHAUSTED_JOB&refId=zoK4soH92%2Ff6xX5m8n6Wjw%3D%3D&trackingId=nGF5gIuwUIsR4bYM9%2FhgsQ%3D%3D&trk=flagship3_search_srp_jobs,REQUIRES_EXTERNAL
2026-01-29 20:00:04,LinkedIn,"Estagiário de marketing
Estagiário de marketing",CAMILA KLEIN,São Paulo e Região (Presencial),https://www.linkedin.com/jobs/view/4356477895/?eBP=CwEAAAGcC_tyeooRrIrZ68maZO-KMTGM8-OU2lI-gIzY-cLtz2J_yDKqpikE3sjK__QRGOnrPrn94RYxpvFeLD3za9o2BS90LejBvhcjxJUXupQRqniTU2krxfvLlqrS8-Js79ZVfqZvR7PNrSmnu2n2yy02dCIa0z1XAntxtWT44_2wQL_lQXttVQXmUmjHgl7T2NkYou26_vt8RjM6U635nZs_aLgVWVvKxPMh1udMHI5uTJzcx3RP_5AftweV7TuvVrij-gjo2A7iy0RVJW3rpi-hEEFx_LZUwqVU8jhuyEtnUPvnt6frAj4PyuAkO0UnnL-77uxUXmeAZ9w0799DSyYyoWHu8j6bUvbuymO1-IVUaBuA_hc3vW3UdTUWTibjvEH_tSV5zAe18GlCYlB2AGlxZIDhA6cQRtqozjfms8dZBPiQkNmUqkBBbgTjSU7X-yvWkfbbik-gP8Sd4e3sRFTKwF2ttGixvhA2Pv9gQPKUL_mJBDkYkcqBXl3rQ8rq-FvOsjhFv-3OW4W8EK3dGnmK0Rx0IjQ_K27zTmgOWxxWE2qMUWV0ym8&refId=FmCvPY1YPOoAfc8sR92c0A%3D%3D&trackingId=JQQ3XsuJc0dPAgDFp2U3sQ%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-29 20:00:41,LinkedIn,"Assistente de Crédito e Cobrança
Assistente de Crédito e Cobrança",Grupo VMP,"Guarulhos, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356497404/?eBP=CwEAAAGcC_tyeuBP-7POm1uxQ9l1SkZSUCiCgnPzEYw9EffYH3Pw_I1TOANQuV8fR76J_PFYzmAO6VQXY3okO6w70nTNPtuN--bf509UVkLsb36kYd-pnp-Qq5Ja718MQ3kM3KAH9dvXZd_idmax2z8EWWxmOH_TPmGKgZXCzYfnBuqVUc-Eh9x94N5SdOmhJGG7xkmj4fl4JKhwB-_B6X5DjLYH5YfGU-yGbPuzMwhbVVobYNnuRBq-vkOdD-rPJOirLg0ru419WpsAu4tHPYi8fbUZqmroH5eaDsnfcEijealTNOyXLmpDbykAfdV40hktBbza0KUCtdlwBWWMBE0X5Lpx9XpdDzWdGuLvSN5mNJW_ddaCAOVogVsb6b50H-qkxuFzP2SEwPKgMrTu_4joRQQmC1pWZI5T-E9lWiiDWTklt_RozpExJ6OsWIXqDw7BhymGLwHfH_Y11qYQPBMZNHX2NDk9fft2xbPHa10TGf2rLCfSpQbEJGaoPFiSzDGSKuMV26fGEQ-0v2E5NXPgqJxjwTuuSr6YRYvVPkwbEZMRwy1ecPGWZQ&refId=FmCvPY1YPOoAfc8sR92c0A%3D%3D&trackingId=UFcj7z5uGUWeOMwBSRhX9Q%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-29 20:01:01,LinkedIn,"Analista de Atendimento Júnior
Analista de Atendimento Júnior",INTUO Softwares,"Barueri, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356507473/?eBP=CwEAAAGcC_tyehD6HlAkPgVjB5DOT34H2yyLmb8jguYf-stXIOLXSmvHsVyfjGtoQoTC-diAAMvmUDB97d-c1jxC16kTe9TTlLAk8UKX-C3pzeWm09kgB9-lF30LF_bpk4-aiVl400Pm0bR4_BqnEF3ni7iNzcT0-K-2ZIn-cOaUGeuB9wzDElWLyWnRq63_LeJhKjIKxgFMhvVbLLMZuqBD-UUkz-3gzhimzMWaBgCVukw7mH2umAoakzOFaXjSaHbZAONvLc0IjCaxg9UVUITBRxD15FJyJZ5GTI_bAWiKz1WK0ddleSfixz9dbAb4Adg1IQv3Wy7IeCDc8EsnThNpPfyj0GDP-Aclyc1rojwyx1wD1YRzV5PoxHblxDVv9Yl5so92Q85smvBgDSrPcI48UbVWg5jmmNjofQ6_DJol10Z7YvosHmMv8_RNpwx0l9t3EgVF9vBeASMuy7w-TS82tSz4RqUNPr5MrGDzgsMceK9rNWjHh0_1IJRb-EfaGiSbys3ZEae5kGJjuQTHL5WUJoVpDeycaXNEqWDGYEXPieinlPqkuOD_i2sYvA&refId=FmCvPY1YPOoAfc8sR92c0A%3D%3D&trackingId=YaGtdC6mYWHeERK%2F1RC43A%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-29 20:01:31,LinkedIn,"Estagiário
Estagiário with verification",J&T Express Brasil,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4346607044/?eBP=CwEAAAGcC_tyerhWzZ9WofSpOTHzj9uVG4YUjueoNECesykqxMPgBrRuNs_UX0yO0XL6QT-pmB4WCPAQzAqyekibaB879_wumZ0U_HIG4e3Hrm-nc6ePL2StfPrS2_Dw-5svLRDkH4zMgygVtFt2j5Yr3CnE-NSawrIb7HCr3z8pb3ozJgx0LJlTYAvMHC1vX6tcrT4qFJSyxKrJKI2nDL4WR5Xravn0YiOSbG8frMuQe-YEeQdwsazqCOM53IjSUQ-BSRGTHeNTJJ404Uwx0hs6muzLyaOjM8sXtWxlyfE3WxRzl-dN-A-3MwrhriLV0JObH3g4cmlKdXka0HppKQzVEM_YKwgLM0AtsME3y3_uDHfeZ80gPZtJ4EEnwQOfZTpT70LMjzYBHfxKQxPZYMZw6olLdgjL7p2l3mQ62coH0FvGDb99BWn77-Cn3ZkbOr4oeYHrPDaYxotkeAYvZoUyegdpQiHic2WqaPGv61YmdkfPD2jkTUJizNVaBWCyN_OH_kHRS2UPSZnUBiKazPwsEIAEzTNxBjSeM6M4RFJ_p5Yw&refId=FmCvPY1YPOoAfc8sR92c0A%3D%3D&trackingId=kS2GdPSLgsOBOyHow4Etfw%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-29 20:01:48,LinkedIn,"Assistente administrativo financeiro
Assistente administrativo financeiro",Lethicia Bronstein Brand,São Paulo e Região (Presencial),https://www.linkedin.com/jobs/view/4356637741/?eBP=CwEAAAGcC_tyeiPNxciqqJqmpXqTz3atVzQMcJ8--QFJ00y6TMGaj-PEzd6WwOqS4Bq77GhlJ7-R5z5CRp8S0gJTjAsog9TEWrcDir0Z8I_rLMb0EZ-XUtBdmc39ZSUMVQPxnLIlkukFCYgNe0veHYKARq1qjV6x1eeI0fSbSLMrZZz_MXqrfF4igoHz52dP0e7yYkTO3pUP8sCSztIzfs5A10IQAvfcZoi76jkpG7NpsUP9Xr5IFO103pNdz1CkEpo2bWdOgAMDFvjQxlzYR2KmJm9zY7DefONmtFtHrpmiKsRTDOA7u3GtoUoRlHdmvYuv6SklWtlQzIpwdWA1MODltlhewcpTOmUxXfMe6hiDLrpkmeDaso4RwQQAytKTdDZf_D6pDp2GwV20pjLrimsBjzKzVrz86vqKQ2IO0RhOivH9rxIwRnOGLG7P1t7GjZDsA1n_hUximkTqZAyvQXALKhZsBiMMg92FxVV7b-rm2XlnU2g-5n7c1-PpMldUqkzZV-ftbRs9XArC-r9kT2fRrwNBJ0a_N46LD8qLbx2eK9UuCtUlYXqg_S0RVg0MpE9kPJXfmfV2&refId=FmCvPY1YPOoAfc8sR92c0A%3D%3D&trackingId=qv7F5gwccjmcwfLe0fd45g%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-29 20:07:33,LinkedIn,Estagiário(a)Financeiro,Vitacon,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4354074801&eBP=CwEAAAGcDAAE_wXvC6PxnBA3fAYEqHtgEERmrwik9WZxlYxeXKHFMKmfOTvRpzSJJKQpmK9r-WOPkPxX78cfL_1s70WW7GKRB0l17uwTCf2hwe25zQQ_HtUgnR8dK9VLhbM8crqNPCdR-IkIUebbOTjgnHzlGUoclvpK11PjYBuTJ7k-F8tO3qHcNX2lANJsERzRXpWQcGNsPpsFg8Q_5fnXQiX7LsfXGEDKmN8NkF7rqvxKuEu0TTxH4kS_9MUOnVuI7TS5_dJXco5IxKNPkuxxvU4vkGnBZYNzOaAvDBdYZ1AzURnbZV1tUhwZqQg4MWfnAt_nendTwY8GydqkRSmP7VH3ZKzXQLl6hgrH8I5m2rtJOxVrh3VZeuolU5RqzELnpoUOaBVHPF7J2ARClCrhJYaW4MH9dxyS-xwoAc6X19FwX-K5yoFnEUTj11jmablIpm4gmKG0MoIeUBhsOTmfipu2DZVyBtRYFz_0qMJh3Txc4f_66C6meWUfJAVz-Ia8ikKkww&refId=t4pmMjKzhEg2OSAcGR%2FcEA%3D%3D&trackingId=6e%2FCN2lB2MYOzt8ss0ciQQ%3D%3D,ALREADY_APPLIED_ON_SITE
2026-01-29 20:08:03,LinkedIn,Assistente administrativo,Kontik Business Travel,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4330587888&eBP=BUDGET_EXHAUSTED_JOB&refId=t4pmMjKzhEg2OSAcGR%2FcEA%3D%3D&trackingId=AOJDfdCu1LyfbuEN65T8Qg%3D%3D,ALREADY_APPLIED_ON_SITE
2026-01-29 20:08:25,LinkedIn,Estagiário de Secretariado,Hyundai Motor Company,"São Paulo, São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4365047419&eBP=CwEAAAGcDAAE_y6EFk_eQPooMb2uoHjYxhQkASF8SN00m6JN2BNeSkcmwPwWt856EjGG65caw-UwciarFGJ8d9lP25ax7f6Qh8McWaGXWACOVDF0nbIQuTjJjNpzt-GGP6ohvXdBcBmJbUfYOJ7wjp0honyfpTlN33uogklZ3eEhMRAEoDO42vOo61MHfYtEUIHA2PKOHEZ67gFVWk4RAn6txNUe0UrbmSyvfpnBL14aL1P9hUrWPf0r3FnCf3Ym5lsDJzOWte_FhOhxXSN6dx187cIB24EeHFv8tt3GWde7BDYv0uT8sKg1jdGGLAMH3bX6H0jRoSahdPziJ3oIqxlKWm0O3zMdA7PQsBF30k1Lxfr2wP9zYFN3NOvgOpEkKnZ7tljxzoM1JG7sQHvu3yiN6X9dDt6hQHgmj6lwB-O7sqeqJrIltXcjRYxqiA9HN4N9SP7YxR1gMtvtdxSlENYMEXtIrSI4LET6ZH3AFP7ERFbHxJw4daQucqbDhMApHwrv5Lt3i1P5ELs&refId=t4pmMjKzhEg2OSAcGR%2FcEA%3D%3D&trackingId=AlyIJzKTBBqHpzpBRCBcEA%3D%3D,ALREADY_APPLIED_ON_SITE
2026-01-29 20:08:47,LinkedIn,Estagiário,BGC Liquidez,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/search/?alertAction=viewjobs&currentJobId=4367023337&eBP=NON_CHARGEABLE_CHANNEL&f_AL=true&f_E=1%2C2&f_TPR=r86400&keywords=atendimento%20financeiro%20administrativo&location=S%C3%A3o%20Paulo&origin=JOBS_HOME_JOB_ALERTS&refId=d36X7QkFFgvyfZfF6jPDCA%3D%3D&savedSearchId=4234339369&trackingId=Q5MB63VvNWvnsv4tO9LsIw%3D%3D,ALREADY_APPLIED_ON_SITE
2026-01-29 20:09:17,LinkedIn,Auxiliar administrativo,Voice - Espaço contemporâneo de música e arte,"São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/search/?alertAction=viewjobs&currentJobId=4356607672&eBP=NON_CHARGEABLE_CHANNEL&f_AL=true&f_E=1%2C2&f_TPR=r86400&keywords=atendimento%20financeiro%20administrativo&location=S%C3%A3o%20Paulo&origin=JOBS_HOME_JOB_ALERTS&refId=d36X7QkFFgvyfZfF6jPDCA%3D%3D&savedSearchId=4234339369&trackingId=uZPi0NlBwmRXXRfTO8cb4Q%3D%3D,ALREADY_APPLIED_ON_SITE
